user_id,ticket_id,customer_name,event_name,event_date,venue_name,seat_number,ticket_price,payment_method,booking_date,booking_status,event_type
852,852,Tillie Goulden,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,07-09-2022,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,18.95,debit card,2/28/2022,cancelled,thriller movie
853,853,Quent Barlas,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,9/25/2022,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,480.05,credit card,12-04-2022,cancelled,dance
854,854,Amelia Bentinck,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,10-11-2022,volutpat quam pede lobortis ligula sit amet eleifend pede libero,proin risus praesent lectus vestibulum quam sapien varius ut blandit,463.27,credit card,12/27/2022,confirmed,football
855,855,Joseph Glasscott,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,7/22/2022,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,54.42,PayPal,07-10-2022,cancelled,music
856,856,Xenos L'Episcopi,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,11/30/2022,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,278.41,credit card,8/26/2022,confirmed,cricket
857,857,Bellina Ivanenko,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,11/13/2022,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,248.69,PayPal,10/15/2022,cancelled,football
858,858,Essa Raraty,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,11/24/2022,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,63.12,credit card,4/22/2022,confirmed,sci-fi movie
859,859,Marlie Kleine,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,12/18/2022,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,212.52,credit card,4/22/2022,cancelled,football
860,860,Temp Hindenberger,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,12-08-2022,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus,63.67,debit card,02-03-2022,cancelled,thriller movie
861,861,Darb Matteini,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,9/14/2022,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,226.09,PayPal,06-08-2022,cancelled,sci-fi movie
862,862,Arlyne Goddert.sf,massa id nisl venenatis lacinia aenean sit amet justo morbi ut,03-03-2022,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,184.94,credit card,4/24/2022,pending,football
863,863,Sholom Schettini,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,10-08-2022,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,298.2,credit card,5/19/2022,cancelled,sci-fi movie
864,864,Melita Ritch,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,06-11-2022,libero ut massa volutpat convallis morbi odio odio elementum eu interdum,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,392.04,PayPal,7/14/2022,pending,f1
865,865,Charlene Matchitt,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,12/27/2022,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,424.21,debit card,04-06-2022,pending,horror movie
866,866,Onida Oganesian,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,10/29/2022,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,452.19,PayPal,06-06-2022,confirmed,dance
867,867,Anton Ayce,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,12-09-2022,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,326.95,debit card,4/16/2022,pending,horror movie
868,868,Ottilie Blasiak,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,07-07-2022,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,285.74,debit card,12-07-2022,pending,cricket
869,869,Olive Treslove,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,2/28/2022,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,366.29,credit card,11-01-2022,pending,f1
870,870,Bernardine Latek,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,8/18/2022,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,229.65,PayPal,5/17/2022,confirmed,dance
871,871,Nathanil Dungay,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,3/19/2022,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,434.12,credit card,06-02-2022,confirmed,dance
872,872,Caldwell Conkey,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,1/13/2022,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,283.84,PayPal,6/13/2022,pending,dance
873,873,Sandy Campe,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,1/27/2022,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,260.38,PayPal,9/21/2022,cancelled,f1
874,874,Alvera Feitosa,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,10-12-2022,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,444.15,PayPal,6/13/2022,pending,f1
875,875,Sharia Chapell,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,9/25/2022,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,397.28,credit card,2/20/2022,pending,f1
876,876,Selma Claricoates,molestie sed justo pellentesque viverra pede ac diam cras pellentesque,09-05-2022,neque duis bibendum morbi non quam nec dui luctus rutrum nulla,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,185.79,credit card,11/24/2022,pending,thriller movie
877,877,Grantham Jenkerson,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,10-06-2022,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,93.84,PayPal,04-09-2022,confirmed,football
878,878,Morse Rumbelow,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,11-04-2022,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,138.45,PayPal,10/16/2022,pending,horror movie
879,879,Jory Toby,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,10/26/2022,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,248.9,PayPal,2/28/2022,cancelled,dance
880,880,Noah Wardle,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,10/16/2022,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,340.12,PayPal,01-05-2022,pending,music
881,881,Linnie Crosfeld,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,2/18/2022,ac nulla sed vel enim sit amet nunc viverra dapibus,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,214.83,credit card,4/21/2022,confirmed,horror movie
882,882,Heriberto Podmore,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,3/30/2022,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,nulla suscipit ligula in lacus curabitur at ipsum ac tellus,317.57,credit card,11-04-2022,confirmed,horror movie
883,883,Sheree Baly,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,9/19/2022,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,190.8,debit card,01-08-2022,confirmed,music
884,884,Pavla Inderwick,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,7/29/2022,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,338.43,PayPal,8/29/2022,cancelled,thriller movie
885,885,Howard Glamart,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,5/13/2022,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,269.58,credit card,07-07-2022,cancelled,f1
886,886,Manuel Blaxton,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,03-12-2022,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,55.66,PayPal,12-07-2022,pending,horror movie
887,887,Caria Andrzejak,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,12/30/2022,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,348.7,credit card,8/25/2022,pending,football
888,888,Kanya Bryceson,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,3/20/2022,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,128.51,debit card,12/24/2022,confirmed,cricket
889,889,Nannette Maggill'Andreis,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,5/18/2022,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,136.36,PayPal,4/22/2022,pending,sci-fi movie
890,890,Nancee Georgiades,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien,5/27/2022,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,482.4,credit card,7/28/2022,pending,football
891,891,Alphonse O'Geaney,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,5/18/2022,interdum venenatis turpis enim blandit mi in porttitor pede justo eu,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,201.16,debit card,3/17/2022,confirmed,f1
892,892,Carmelita Giggie,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,05-09-2022,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,262.92,PayPal,7/17/2022,cancelled,cricket
